lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_target_zero_return,entry_dates,codes,events,retention_vs_parent_crosses
0,full_period,T+4,8,target_8pct,20114,3367,0.16739584369096153,0.1623000664155585,0.1726186457389303,0.013391667495276923,1170,2523,20155,0.35762447212463183
0,full_period,T+4,9,target_9pct,20114,2768,0.13761559113055583,0.13292381931381708,0.14244576108888374,0.012385403201750024,1170,2523,20155,0.35762447212463183
0,full_period,T+4,10,target_10pct,20114,2254,0.11206125087004076,0.10777572285308562,0.11649493648046831,0.011206125087004077,1170,2523,20155,0.35762447212463183
0,full_period,T+4,11,target_11pct,20114,1883,0.09361638659640052,0.08966794806560727,0.09772002699430175,0.010297802525604057,1170,2523,20155,0.35762447212463183
0,full_period,T+4,12,target_12pct,20114,1562,0.0776573530874018,0.07403881645966166,0.08143718649286182,0.009318882370488217,1170,2523,20155,0.35762447212463183
0,full_period,T+4,13,target_13pct,20114,1298,0.06453216665009447,0.061219083121523896,0.06801155959314985,0.008389181664512281,1170,2523,20155,0.35762447212463183
0,full_period,T+4,14,target_14pct,20114,1085,0.05394252759272149,0.050904852524421645,0.057150556361986925,0.007551953862981009,1170,2523,20155,0.35762447212463183
0,full_period,T+4,15,target_15pct,20114,914,0.04544098637764741,0.0426484789456059,0.04840709433219543,0.006816147956647111,1170,2523,20155,0.35762447212463183
0,full_period,T+4,16,target_16pct,20114,746,0.037088595008451825,0.03456406248671275,0.03978991791245691,0.005934175201352292,1170,2523,20155,0.35762447212463183
0,full_period,T+4,17,target_17pct,20114,611,0.030376851943919658,0.02809325133750639,0.032839806212762813,0.005164064830466342,1170,2523,20155,0.35762447212463183
0,full_period,T+4,18,target_18pct,20114,519,0.025802923336979217,0.023700699670378585,0.028086247493973274,0.004644526200656259,1170,2523,20155,0.35762447212463183
0,full_period,T+4,19,target_19pct,20114,450,0.02237247688177389,0.020417985776962636,0.024509378597951218,0.004250770607537039,1170,2523,20155,0.35762447212463183
0,full_period,T+4,20,target_20pct,20114,373,0.018544297504225912,0.016769710659682423,0.020502756979191916,0.0037088595008451827,1170,2523,20155,0.35762447212463183
0,full_period,T+5,1,target_1pct,20114,15238,0.7575817838321567,0.7516104699293974,0.7634547247384043,0.007575817838321567,1170,2523,20155,0.35762447212463183
0,full_period,T+5,2,target_2pct,20114,12928,0.6427364025057174,0.6360872878803974,0.6493310047062189,0.012854728050114348,1170,2523,20155,0.35762447212463183
0,full_period,T+5,3,target_3pct,20114,10650,0.5294819528686487,0.5225790210560912,0.5363736252357456,0.015884458586059462,1170,2523,20155,0.35762447212463183
0,full_period,T+5,4,target_4pct,20114,8732,0.4341254847369991,0.4272889588633241,0.44098716873080096,0.017365019389479965,1170,2523,20155,0.35762447212463183
0,full_period,T+5,5,target_5pct,20114,7123,0.35413145073083424,0.34755049065854465,0.3607681194253521,0.017706572536541714,1170,2523,20155,0.35762447212463183
0,full_period,T+5,6,target_6pct,20114,5778,0.2872626031619767,0.2810503641204291,0.2935560886910891,0.017235756189718603,1170,2523,20155,0.35762447212463183
0,full_period,T+5,7,target_7pct,20114,4742,0.23575618971860396,0.22994082521728798,0.241672471509335,0.01650293328030228,1170,2523,20155,0.35762447212463183
0,full_period,T+5,8,target_8pct,20114,3928,0.19528686487023963,0.18986673710517984,0.20082336555473967,0.015622949189619172,1170,2523,20155,0.35762447212463183
0,full_period,T+5,9,target_9pct,20114,3259,0.1620264492393358,0.15699875268437985,0.16718322119098858,0.014582380431540221,1170,2523,20155,0.35762447212463183
0,full_period,T+5,10,target_10pct,20114,2700,0.13423486129064333,0.1295933510977005,0.1390160607588875,0.013423486129064334,1170,2523,20155,0.35762447212463183
0,full_period,T+5,11,target_11pct,20114,2283,0.11350303271353286,0.10919284887299752,0.11796082351698689,0.012485333598488614,1170,2523,20155,0.35762447212463183
0,full_period,T+5,12,target_12pct,20114,1939,0.09640051705279905,0.09239842789799849,0.10055674478812109,0.011568062046335885,1170,2523,20155,0.35762447212463183
0,full_period,T+5,13,target_13pct,20114,1631,0.08108779954260714,0.07739487127539477,0.08494071446656673,0.01054141394053893,1170,2523,20155,0.35762447212463183
0,full_period,T+5,14,target_14pct,20114,1388,0.06900666202644924,0.06558544687772247,0.07259247773621823,0.009660932683702895,1170,2523,20155,0.35762447212463183
0,full_period,T+5,15,target_15pct,20114,1158,0.05757184050909814,0.054436411566092906,0.06087623708305442,0.00863577607636472,1170,2523,20155,0.35762447212463183
0,full_period,T+5,16,target_16pct,20114,956,0.0475290842199463,0.0446740565016549,0.05055691499580434,0.007604653475191409,1170,2523,20155,0.35762447212463183
0,full_period,T+5,17,target_17pct,20114,803,0.039922442080143186,0.0373034974226783,0.042717094846027114,0.006786815153624342,1170,2523,20155,0.35762447212463183
0,full_period,T+5,18,target_18pct,20114,688,0.034205031321467634,0.03178078897326039,0.03680716531304833,0.006156905637864174,1170,2523,20155,0.35762447212463183
