lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_realized_return,median_realized_return,entry_dates,codes,events,retention_vs_parent_crosses
0,full_period,T+20,15,target_15pct,20028,4664,0.23287397643299382,0.22707183274493148,0.2387785761360972,0.008536500975143396,0.0027361061204933534,1161,2519,20135,0.35730763770584895
0,full_period,T+20,16,target_16pct,20028,4248,0.2121030557219892,0.20649685903850354,0.217819675093835,0.008883786295337972,0.0017937234158929005,1161,2519,20135,0.35730763770584895
0,full_period,T+20,17,target_17pct,20028,3855,0.19248052726183343,0.18707952400078814,0.19799947941944654,0.00911317251594892,0.0011442606295789526,1161,2519,20135,0.35730763770584895
0,full_period,T+20,18,target_18pct,20028,3507,0.17510485320551228,0.16990366106323138,0.18043065867300292,0.009360946164402398,0.0005089444708822333,1161,2519,20135,0.35730763770584895
0,full_period,T+20,19,target_19pct,20028,3215,0.16052526462951866,0.1555063530844789,0.16567438149161715,0.00958555870992196,0.0,1161,2519,20135,0.35730763770584895
0,full_period,T+20,20,target_20pct,20028,2969,0.1482424605552227,0.14338860857846894,0.15323122891066138,0.009978516148378766,0.0,1161,2519,20135,0.35730763770584895
0,selection_2021_2023,T+20,1,target_1pct,9542,8358,0.8759169985328024,0.8691504060237688,0.8823810252122156,-0.0038465477732132626,0.01,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,2,target_2pct,9542,7717,0.8087403060155104,0.800725293066434,0.8165068219102066,-0.0015745681477789923,0.02,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,3,target_3pct,9542,7015,0.7351708237266821,0.7262239902175754,0.7439283743471162,-0.00037495970158344126,0.03,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,4,target_4pct,9542,6306,0.6608677426116119,0.6513056877221293,0.6703003192327736,6.428916832478316e-06,0.04,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,5,target_5pct,9542,5709,0.5983022427164116,0.5884279511074808,0.6080974134030721,0.0006027397441489314,0.05,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,6,target_6pct,9542,5123,0.5368895409767345,0.5268716046130593,0.5468777859068925,0.0006867508031705588,0.06,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,7,target_7pct,9542,4589,0.48092643051771117,0.47091098786739066,0.4909572249887706,0.0010233000714402994,0.03815771331600981,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,8,target_8pct,9542,4137,0.4335569063089499,0.42364214979598025,0.4435251411425158,0.0016746059557256998,0.020237884536257078,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,9,target_9pct,9542,3706,0.3883881785789143,0.3786556706242236,0.39821051999012713,0.0018605801198214454,0.011241221355495545,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,10,target_10pct,9542,3325,0.3484594424648921,0.338961600041086,0.35807925594797624,0.0020126660964913156,0.005033748274595795,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,11,target_11pct,9542,3008,0.315237895619367,0.30599147952188616,0.32463302193642407,0.0023445358891077362,0.00128632737403922,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,12,target_12pct,9542,2693,0.2822259484384825,0.2732841290576518,0.2913430484978608,0.002482793305512762,-0.0012007458705587393,636,1879,20135,0.35730763770584895
0,selection_2021_2023,T+20,13,target_13pct,9542,2411,0.25267239572416683,0.24405403361989952,0.26148982539406096,0.0024608783838673673,-0.00289723286981336,636,1879,20135,0.35730763770584895
