lag,horizon,target_pct,n,target_hits,target_hit_rate,mean_target_zero_return,entry_dates,codes
3,T+2,3,19399,7305,0.37656580236094644,0.011296974070828393,1170,2473
3,T+2,4,19399,5486,0.2827980823753802,0.011311923295015206,1170,2473
3,T+2,5,19399,4136,0.21320686633331615,0.010660343316665807,1170,2473
3,T+2,6,19399,3129,0.16129697407082838,0.009677818444249702,1170,2473
3,T+2,7,19399,2422,0.12485179648435486,0.00873962575390484,1170,2473
3,T+2,8,19399,1849,0.09531419145316769,0.007625135316253416,1170,2473
3,T+2,9,19399,1425,0.07345739471106758,0.006611165523996081,1170,2473
3,T+2,10,19399,1099,0.05665240476313212,0.005665240476313213,1170,2473
3,T+2,11,19399,851,0.043868240630960356,0.00482550646940564,1170,2473
3,T+2,12,19399,684,0.03525954946131244,0.004231145935357492,1170,2473
3,T+2,13,19399,547,0.028197329759265942,0.0036656528687045724,1170,2473
3,T+2,14,19399,433,0.022320738182380534,0.0031249033455332752,1170,2473
3,T+2,15,19399,334,0.01721738233929584,0.0025826073508943763,1170,2473
3,T+2,16,19399,263,0.013557399865972472,0.0021691839785555954,1170,2473
3,T+2,17,19399,217,0.011186143615650292,0.0019016444146605497,1170,2473
3,T+2,18,19399,168,0.008660240218567967,0.001558843239342234,1170,2473
3,T+2,19,19399,133,0.0068560235063663075,0.0013026444662095984,1170,2473
3,T+2,20,19399,105,0.00541265013660498,0.001082530027320996,1170,2473
4,T+2,1,19207,12078,0.6288332378820222,0.0062883323788202215,1173,2449
4,T+2,2,19207,9342,0.48638517207268184,0.009727703441453637,1173,2449
4,T+2,3,19207,7160,0.37278075701567137,0.011183422710470141,1173,2449
4,T+2,4,19207,5446,0.28354245847867965,0.011341698339147187,1173,2449
4,T+2,5,19207,4107,0.21382829176862603,0.010691414588431302,1173,2449
4,T+2,6,19207,3171,0.16509605872858854,0.009905763523715312,1173,2449
4,T+2,7,19207,2471,0.12865101265163742,0.00900557088561462,1173,2449
4,T+2,8,19207,1915,0.09970323319623053,0.007976258655698443,1173,2449
4,T+2,9,19207,1504,0.0783047847139064,0.007047430624251575,1173,2449
4,T+2,10,19207,1170,0.06091529130004686,0.006091529130004686,1173,2449
4,T+2,11,19207,912,0.04748268860311345,0.00522309574634248,1173,2449
4,T+2,12,19207,739,0.03847555578695267,0.00461706669443432,1173,2449
4,T+2,13,19207,607,0.031603061383870465,0.004108397979903161,1173,2449
4,T+2,14,19207,472,0.02457437392617275,0.003440412349664185,1173,2449
4,T+2,15,19207,376,0.0195761961784766,0.0029364294267714896,1173,2449
